dataset,seed,rare_train_size,primary_group,metric,n,median,q25,q75
tabula_small_intestine,44,0.01,baseline_correct_rare,rare_standardized_distance,65,1.3313376475325185,1.1789791004551202,1.5532906583959358
tabula_small_intestine,44,0.05,non_target,rare_standardized_distance,6288,3.0807690149198144,2.927291374954737,3.249563638357724
tabula_small_intestine,44,0.05,baseline_correct_rare,rare_standardized_distance,65,1.1166824497480132,1.0168666312619439,1.246793829427724
tabula_small_intestine,44,0.10,non_target,rare_standardized_distance,6288,3.5210351876502237,3.354232664224022,3.696918696737613
tabula_small_intestine,44,0.10,baseline_correct_rare,rare_standardized_distance,65,1.2493352385144552,1.1295919759153,1.3992315691897406
tabula_small_intestine,44,all,non_target,rare_standardized_distance,6288,3.303761812273679,3.144419715526108,3.482550694722686
tabula_small_intestine,44,all,baseline_correct_rare,rare_standardized_distance,65,1.2036822185148772,1.0528282562429279,1.3561139161888374
mouse_lung_tms_10x,42,0.01,non_target,rare_standardized_distance,1316,4.617156927937085,3.6208305527149602,4.996138822697072
mouse_lung_tms_10x,42,0.01,unrescued_rare,rare_standardized_distance,44,2.440348060845891,2.1528401926634553,2.722768151430757
mouse_lung_tms_10x,42,0.01,true_rescued_rare,rare_standardized_distance,7,1.901424479547172,1.896607486346133,1.9836212749796833
mouse_lung_tms_10x,42,0.05,non_target,rare_standardized_distance,1316,3.3305727477902742,2.776230792592459,3.6192535488369613
mouse_lung_tms_10x,42,0.05,unrescued_rare,rare_standardized_distance,51,1.5152968225247265,1.3711047009221407,1.6556251687943928
mouse_lung_tms_10x,42,0.10,non_target,rare_standardized_distance,1316,2.934825940419889,2.4137531876443754,3.181431255046164
mouse_lung_tms_10x,42,0.10,unrescued_rare,rare_standardized_distance,22,1.37974713114196,1.2634672584807536,1.540071775286706
mouse_lung_tms_10x,42,0.10,baseline_correct_rare,rare_standardized_distance,14,1.1167339275090868,1.0840421930940554,1.2365048484172616
mouse_lung_tms_10x,42,0.10,true_rescued_rare,rare_standardized_distance,15,1.2693714198224284,1.1644790973100543,1.373131002870227
mouse_lung_tms_10x,42,all,non_target,rare_standardized_distance,1316,2.853177718705372,2.369059120714745,3.076704291269313
mouse_lung_tms_10x,42,all,baseline_correct_rare,rare_standardized_distance,34,0.987282660005274,0.8869531946397996,1.1413979524849105
mouse_lung_tms_10x,42,all,unrescued_rare,rare_standardized_distance,17,1.2621676579858903,1.0702692620137955,1.3218753324902766
mouse_lung_tms_10x,43,0.01,non_target,rare_standardized_distance,1316,2.680719921458649,2.1238586720333417,2.9438388169319003
mouse_lung_tms_10x,43,0.01,unrescued_rare,rare_standardized_distance,51,1.2065950612968037,1.0337633742862504,1.370029649356537
mouse_lung_tms_10x,43,0.05,non_target,rare_standardized_distance,1316,2.814601746388777,2.2400568735696575,3.0355489565292526
mouse_lung_tms_10x,43,0.05,unrescued_rare,rare_standardized_distance,51,1.2586025427667722,1.1569021702778874,1.4292924464120107
mouse_lung_tms_10x,43,0.10,non_target,rare_standardized_distance,1316,3.261345842666024,2.613289375447107,3.563400347736944
mouse_lung_tms_10x,43,0.10,unrescued_rare,rare_standardized_distance,51,1.3509685838581376,1.2115043628419508,1.5279222143716222
mouse_lung_tms_10x,43,all,non_target,rare_standardized_distance,1316,2.887745542193018,2.389980309550291,3.130619509824317
mouse_lung_tms_10x,43,all,baseline_correct_rare,rare_standardized_distance,37,1.0302989121619155,0.9439577042040348,1.1638804866934163
mouse_lung_tms_10x,43,all,unrescued_rare,rare_standardized_distance,14,1.4015807433704857,1.2997310848874772,1.4777114194816248
mouse_lung_tms_10x,44,0.01,non_target,rare_standardized_distance,1316,3.196766430534814,2.658477716352256,3.4400218737833965
mouse_lung_tms_10x,44,0.01,unrescued_rare,rare_standardized_distance,40,1.7991262030220079,1.682928599351425,1.93410152778686
mouse_lung_tms_10x,44,0.01,true_rescued_rare,rare_standardized_distance,11,1.3869109540347477,1.3527148074734197,1.4911921711403362
mouse_lung_tms_10x,44,0.05,non_target,rare_standardized_distance,1316,3.2114936767144124,2.638199551905069,3.486492735811006
mouse_lung_tms_10x,44,0.05,unrescued_rare,rare_standardized_distance,34,1.7237128210864445,1.611515792308477,1.8669305919848591
mouse_lung_tms_10x,44,0.05,true_rescued_rare,rare_standardized_distance,16,1.3030830998953498,1.2068379794715285,1.3886668407081344
mouse_lung_tms_10x,44,0.05,baseline_correct_rare,rare_standardized_distance,1,1.220088202841849,1.220088202841849,1.220088202841849
mouse_lung_tms_10x,44,0.10,non_target,rare_standardized_distance,1316,2.7018392030062843,2.2273854858522513,2.923239932376779
mouse_lung_tms_10x,44,0.10,unrescued_rare,rare_standardized_distance,33,1.391343465520698,1.0857823633817334,1.4810197127425668
mouse_lung_tms_10x,44,0.10,baseline_correct_rare,rare_standardized_distance,18,1.0327034279549354,0.9540483854356268,1.162701507544459
mouse_lung_tms_10x,44,all,non_target,rare_standardized_distance,1316,2.714204044129493,2.279903583555362,2.9302259317169854
mouse_lung_tms_10x,44,all,baseline_correct_rare,rare_standardized_distance,42,1.0593965284405997,0.9591155401806253,1.171804634405191
mouse_lung_tms_10x,44,all,unrescued_rare,rare_standardized_distance,8,1.4513128198261436,1.4104484387210585,1.518404269156192
mouse_lung_tms_10x,44,all,true_rescued_rare,rare_standardized_distance,1,1.2474008189685404,1.2474008189685404,1.2474008189685404
mouse_pancreas_tms_10x,42,0.01,non_target,rare_standardized_distance,864,1.9679791836457232,1.816208711194961,2.1593417135974837
mouse_pancreas_tms_10x,42,0.01,unrescued_rare,rare_standardized_distance,67,1.213285303307573,1.089806604855059,1.300062922772881
mouse_pancreas_tms_10x,42,0.01,baseline_correct_rare,rare_standardized_distance,4,0.9596284520507593,0.9315595860324217,0.9768201951243493
mouse_pancreas_tms_10x,42,0.05,non_target,rare_standardized_distance,864,2.1241945898304957,1.9323005176440975,2.4661595181857745
mouse_pancreas_tms_10x,42,0.05,baseline_correct_rare,rare_standardized_distance,59,0.9582093542413653,0.8449651818976647,1.2076639823848798
mouse_pancreas_tms_10x,42,0.05,unrescued_rare,rare_standardized_distance,12,1.3128700049211073,1.136341954895517,1.422657573468122
mouse_pancreas_tms_10x,42,0.10,non_target,rare_standardized_distance,864,2.3511709960886864,2.16336926998305,2.689055423002299
mouse_pancreas_tms_10x,42,0.10,baseline_correct_rare,rare_standardized_distance,61,1.0587126318142013,0.9623514064646367,1.3955401166039383
mouse_pancreas_tms_10x,42,0.10,unrescued_rare,rare_standardized_distance,10,1.6882042532089625,1.5424564277049138,1.7726085387482615
mouse_pancreas_tms_10x,42,all,non_target,rare_standardized_distance,864,2.368790109080577,2.162543202229103,2.7913813283438635
mouse_pancreas_tms_10x,42,all,baseline_correct_rare,rare_standardized_distance,67,1.0244878541678286,0.8842191006582992,1.3694491971134295
mouse_pancreas_tms_10x,42,all,unrescued_rare,rare_standardized_distance,4,1.563615551748477,1.5362423909877185,1.7888855587430814
mouse_pancreas_tms_10x,43,0.01,non_target,rare_standardized_distance,864,2.952801908231793,2.703091322069089,3.3535233279487686
mouse_pancreas_tms_10x,43,0.01,unrescued_rare,rare_standardized_distance,44,1.927906961153003,1.3403266504144915,2.111131723635641
mouse_pancreas_tms_10x,43,0.01,baseline_correct_rare,rare_standardized_distance,27,1.3953959040354076,1.1544409080816935,1.4734797474015024
mouse_pancreas_tms_10x,43,0.05,non_target,rare_standardized_distance,864,3.34691154390742,3.0124562955423446,3.9341083619685673
mouse_pancreas_tms_10x,43,0.05,unrescued_rare,rare_standardized_distance,20,2.13691283363839,2.010340390865862,2.7105877993649212
mouse_pancreas_tms_10x,43,0.05,baseline_correct_rare,rare_standardized_distance,51,1.3352707490040547,1.0749424225688566,1.8075847582809486
mouse_pancreas_tms_10x,43,0.10,non_target,rare_standardized_distance,864,2.191985612368407,2.0191956442371284,2.5183719272010276
mouse_pancreas_tms_10x,43,0.10,baseline_correct_rare,rare_standardized_distance,61,0.995007134206811,0.886299679425889,1.1632378077893881
mouse_pancreas_tms_10x,43,0.10,unrescued_rare,rare_standardized_distance,10,1.6232014553030605,1.3380764112309778,1.844229549116572
mouse_pancreas_tms_10x,43,all,non_target,rare_standardized_distance,864,2.569484804960206,2.2992748325170864,3.0310595369755644
mouse_pancreas_tms_10x,43,all,baseline_correct_rare,rare_standardized_distance,67,1.0961205109978616,0.8866180522017166,1.4032733215142277
mouse_pancreas_tms_10x,43,all,unrescued_rare,rare_standardized_distance,4,1.8268725527823606,1.6745367105134206,1.9601120820995757
mouse_pancreas_tms_10x,44,0.01,non_target,rare_standardized_distance,864,2.8048327714023813,2.446620458779247,3.39664167028619
mouse_pancreas_tms_10x,44,0.01,unrescued_rare,rare_standardized_distance,32,1.6209243283138224,1.4219057114381612,2.00496163239918
mouse_pancreas_tms_10x,44,0.01,baseline_correct_rare,rare_standardized_distance,39,1.3801205799205432,1.1647264225522513,1.5197907181239523
mouse_pancreas_tms_10x,44,0.05,non_target,rare_standardized_distance,864,3.030312424770825,2.664806162820761,3.7123349645195134
mouse_pancreas_tms_10x,44,0.05,unrescued_rare,rare_standardized_distance,12,1.7567527870838355,1.537685187507621,2.01397632918125
mouse_pancreas_tms_10x,44,0.05,baseline_correct_rare,rare_standardized_distance,59,1.2289672012583617,1.0220631423728803,1.622660597348406
mouse_pancreas_tms_10x,44,0.10,non_target,rare_standardized_distance,864,2.3955232019819936,2.1621211720997278,2.7757403245047914
mouse_pancreas_tms_10x,44,0.10,baseline_correct_rare,rare_standardized_distance,61,1.0866826266479859,1.0145001794961772,1.2716804625883686
mouse_pancreas_tms_10x,44,0.10,unrescued_rare,rare_standardized_distance,10,1.506370005948437,1.4118829050186583,1.63249947694103
mouse_pancreas_tms_10x,44,all,non_target,rare_standardized_distance,864,2.557081977203372,2.236362828055328,3.0630593801464086
mouse_pancreas_tms_10x,44,all,baseline_correct_rare,rare_standardized_distance,67,1.0209834833708198,0.8896144069963878,1.2980703808736473
mouse_pancreas_tms_10x,44,all,unrescued_rare,rare_standardized_distance,4,1.6097752414510123,1.4610800698273858,1.9932543902586388
immune_dc,42,0.01,non_target,standardized_prototype_margin,6004,-2.0394642442625788,-2.2260704382822123,-1.831635448361502
immune_dc,42,0.01,true_rescued_rare,standardized_prototype_margin,107,-0.2232853977410425,-0.41250572193347834,-0.03659493608113673
immune_dc,42,0.01,unrescued_rare,standardized_prototype_margin,23,-0.9519032422062651,-1.1829250816882635,-0.8477089739483523
immune_dc,42,0.05,non_target,standardized_prototype_margin,6004,-1.5598235605282769,-1.7327734015355998,-1.3632080812545277
immune_dc,42,0.05,baseline_correct_rare,standardized_prototype_margin,94,0.7788207346109213,0.5598419695781224,0.9703412878420723
immune_dc,42,0.05,unrescued_rare,standardized_prototype_margin,13,-0.6650768990523714,-0.7275807663743272,-0.5261189038939971
immune_dc,42,0.05,true_rescued_rare,standardized_prototype_margin,23,0.10877421560714762,-0.029317566821320695,0.24862545413040715
immune_dc,42,0.10,non_target,standardized_prototype_margin,6004,-1.6310961913028326,-1.809124203545212,-1.4471314337809458
immune_dc,42,0.10,baseline_correct_rare,standardized_prototype_margin,103,0.7423740826902137,0.44948556407163043,0.9676295525823342
immune_dc,42,0.10,unrescued_rare,standardized_prototype_margin,15,-0.6793551146213557,-0.8436237451420111,-0.6159071745385568
immune_dc,42,0.10,true_rescued_rare,standardized_prototype_margin,12,-0.170283599221695,-0.21545826834133425,0.008898032952543988
immune_dc,42,all,non_target,standardized_prototype_margin,6004,-1.398533874119678,-1.5634882450089613,-1.2204833324232025
immune_dc,42,all,baseline_correct_rare,standardized_prototype_margin,117,0.8426504541271547,0.5333287077432147,1.0234848070389517
immune_dc,42,all,unrescued_rare,standardized_prototype_margin,9,-0.6157236054108426,-0.7861071291852197,-0.5189493455690403
immune_dc,42,all,true_rescued_rare,standardized_prototype_margin,4,-0.17925407082386113,-0.25110303751088514,-0.11496499900901214
immune_dc,43,0.01,non_target,standardized_prototype_margin,6004,-2.474788637123482,-2.7432397299609,-2.1965396643181565
immune_dc,43,0.01,true_rescued_rare,standardized_prototype_margin,114,0.013395191024311082,-0.24350223196577409,0.25157945833539624
immune_dc,43,0.01,unrescued_rare,standardized_prototype_margin,16,-1.2633817709728077,-1.5772001140875493,-1.063044508331607
immune_dc,43,0.05,non_target,standardized_prototype_margin,6004,-1.8833924508692643,-2.088282904260417,-1.6695051464670054
immune_dc,43,0.05,baseline_correct_rare,standardized_prototype_margin,105,0.7629466592362032,0.43989647742251625,0.9164172647666838
immune_dc,43,0.05,unrescued_rare,standardized_prototype_margin,13,-0.7067124694916986,-0.8562209891219557,-0.5567800348286613
immune_dc,43,0.05,true_rescued_rare,standardized_prototype_margin,12,-0.1993703824274099,-0.29892265052276734,-0.05968330864680005
immune_dc,43,0.10,non_target,standardized_prototype_margin,6004,-1.2933920073116423,-1.4429997021639276,-1.126070758892932
immune_dc,43,0.10,baseline_correct_rare,standardized_prototype_margin,113,0.9328040627051849,0.6318677292258253,1.1594035307113624
immune_dc,43,0.10,unrescued_rare,standardized_prototype_margin,9,-0.33680922813893455,-0.46800372500500464,-0.2548063793677664
immune_dc,43,0.10,true_rescued_rare,standardized_prototype_margin,8,0.0771336490991873,-0.011569861270391446,0.09374253191834803
immune_dc,43,all,non_target,standardized_prototype_margin,6004,-1.5301820591561193,-1.6927461367039682,-1.3418537619453013
immune_dc,43,all,baseline_correct_rare,standardized_prototype_margin,119,1.0105025792385964,0.5807326105806507,1.2233763808058131
immune_dc,43,all,unrescued_rare,standardized_prototype_margin,9,-0.4218194557502768,-0.6676382305068316,-0.3253204530418108
immune_dc,43,all,true_rescued_rare,standardized_prototype_margin,2,-0.10635533229027627,-0.17090714585325945,-0.0418035187272931
immune_dc,44,0.01,non_target,standardized_prototype_margin,6004,-2.2463198667487676,-2.4502556860311695,-2.0167254022960956
immune_dc,44,0.01,true_rescued_rare,standardized_prototype_margin,117,-0.005736417235000513,-0.3011803191717124,0.1770350529671656
immune_dc,44,0.01,unrescued_rare,standardized_prototype_margin,13,-1.2933585984214848,-1.489565139150558,-0.9349346875851421
immune_dc,44,0.05,non_target,standardized_prototype_margin,6004,-1.7606051788026207,-1.9429640121886236,-1.5513229492001892
immune_dc,44,0.05,baseline_correct_rare,standardized_prototype_margin,103,0.6893828012223526,0.38149587871000734,0.850748149220213
immune_dc,44,0.05,unrescued_rare,standardized_prototype_margin,10,-0.8358007497859395,-1.1556651815405468,-0.6341331266409695
immune_dc,44,0.05,true_rescued_rare,standardized_prototype_margin,17,-0.22447167761055176,-0.26098104850087256,0.056002657371295506
immune_dc,44,0.10,non_target,standardized_prototype_margin,6004,-1.7380396485452008,-1.9057471715690921,-1.5368038418336396
immune_dc,44,0.10,baseline_correct_rare,standardized_prototype_margin,111,0.8792555464296709,0.5258095468756628,1.0212504261402158
immune_dc,44,0.10,unrescued_rare,standardized_prototype_margin,9,-0.907325228518,-1.0487158652152822,-0.7544859999809111
immune_dc,44,0.10,true_rescued_rare,standardized_prototype_margin,10,-0.2640437492769804,-0.33565006760544447,-0.09302997192509338
immune_dc,44,all,non_target,standardized_prototype_margin,6004,-1.3938585348292971,-1.5422927793797523,-1.214700748603093
immune_dc,44,all,baseline_correct_rare,standardized_prototype_margin,120,0.8636840403802146,0.4797773226822692,1.0636401742941792
immune_dc,44,all,unrescued_rare,standardized_prototype_margin,8,-0.5298079499801251,-0.7157390455352983,-0.43383204245234985
immune_dc,44,all,true_rescued_rare,standardized_prototype_margin,2,-0.15301652076852557,-0.16872546036117603,-0.1373075811758751
pancreas_baron,42,0.01,non_target,standardized_prototype_margin,1638,-0.8527281328944286,-1.093621075462238,-0.6648680903538438
pancreas_baron,42,0.01,unrescued_rare,standardized_prototype_margin,21,-0.2760883974545989,-0.39605913723801844,-0.20887239177715955
pancreas_baron,42,0.01,true_rescued_rare,standardized_prototype_margin,54,0.08703911449210566,-0.024203019976379414,0.27224985705009525
pancreas_baron,42,0.01,baseline_correct_rare,standardized_prototype_margin,11,0.2174707515350358,0.0961562653991308,0.3233274645086168
