dataset,seed,rare_train_size,contrast,left_group,right_group,metric,n_left,n_right,median_left,median_right,raw_median_difference,raw_cliffs_delta,hypothesis_direction,oriented_median_difference,oriented_cliffs_delta
mouse_pancreas_tms_10x,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,0,110,,0.1101806950040655,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,0,110,,4.0,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,0,110,,1.7727823373865892,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,0,110,,-1.0291783880568284,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,0,110,,5.9445403996722,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,0,110,,3.0821929261975978,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,0,110,,-2.77897862154448,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,0,110,,1.3590724499999999e-05,,,,,
mouse_pancreas_tms_10x,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,59,0,0.2182273242054537,,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,59,0,1.0,,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,59,0,0.9582093542413653,,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,59,0,0.2729055039574244,,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,59,0,2.434315555632035,,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,59,0,4.285001740573259,,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,59,0,1.6908491697419805,,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,59,0,0.96441424,,,,,,
mouse_pancreas_tms_10x,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,0,12,,0.1552496030285086,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,0,12,,2.0,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,0,12,,1.3128700049211073,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,0,12,,-0.4272223594931488,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,0,12,,3.3353252724530655,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,0,12,,3.2905460254850034,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,0,12,,-0.07260338075678008,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,0,12,,0.0172122335,,,,,
mouse_pancreas_tms_10x,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,0,864,,0.07958991041447039,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,0,864,,3.0,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,0,864,,2.1241945898304957,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,0,864,,-1.349692810547443,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,0,864,,5.396482418299646,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,0,864,,3.0045692132223074,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,0,864,,-2.354860657435587,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,0,864,,2.5795339e-07,,,,,
mouse_pancreas_tms_10x,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,0,32,,0.10568255230257477,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,0,32,,2.0,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,0,32,,1.6326079228755246,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,0,32,,-0.699523267824508,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,0,32,,4.147614344727952,,,-1.0,,
mouse_pancreas_tms_10x,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,0,32,,2.2918984767116855,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,0,32,,-1.959118450586086,,,1.0,,
mouse_pancreas_tms_10x,42,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,0,32,,0.00021502892500000002,,,,,
mouse_pancreas_tms_10x,42,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,61,0,0.2038821476255291,,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,61,0,1.0,,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,61,0,1.0587126318142013,,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,61,0,0.15952856903281343,,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,61,0,2.6125803731092727,,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,61,0,4.2261039333755015,,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,61,0,1.4631637473693724,,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,61,0,0.9965204,,,,,,
mouse_pancreas_tms_10x,42,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,0,10,,0.11758084320845905,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,0,10,,2.0,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,0,10,,1.6882042532089625,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,0,10,,-0.7935121387248274,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,0,10,,4.1659740001169325,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,0,10,,3.38756463221712,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,0,10,,-0.6448921458680297,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,0,10,,0.00690406385,,,,,
mouse_pancreas_tms_10x,42,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,0,864,,0.06568762610453242,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,0,864,,4.0,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,0,864,,2.3511709960886864,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,0,864,,-1.5730511251581407,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,0,864,,5.801974033009441,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,0,864,,3.0598892361832246,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,0,864,,-2.702665532597072,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,0,864,,4.9216215e-08,,,,,
mouse_pancreas_tms_10x,42,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,0,32,,0.0918707924471994,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,0,32,,3.0,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,0,32,,1.812438790030221,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,0,32,,-0.811299876917188,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,0,32,,4.472547004734206,,,-1.0,,
mouse_pancreas_tms_10x,42,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,0,32,,2.232352209289606,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,0,32,,-2.3006723717200916,,,1.0,,
mouse_pancreas_tms_10x,42,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,0,32,,0.000429366905,,,,,
mouse_pancreas_tms_10x,42,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,67,0,0.21229180730370265,,,,1.0,,
mouse_pancreas_tms_10x,42,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,67,0,1.0,,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,67,0,1.0244878541678286,,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,67,0,0.21674197029514364,,,,1.0,,
mouse_pancreas_tms_10x,42,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,67,0,2.3058737754204914,,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,67,0,4.422625466568355,,,,1.0,,
mouse_pancreas_tms_10x,42,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,67,0,1.7832808078084819,,,,1.0,,
mouse_pancreas_tms_10x,42,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,67,0,0.9998882,,,,,,
mouse_pancreas_tms_10x,42,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,0,4,,0.11357686979017015,,,1.0,,
mouse_pancreas_tms_10x,42,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,0,4,,2.0,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,0,4,,1.563615551748477,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,0,4,,-0.7073797123821999,,,1.0,,
mouse_pancreas_tms_10x,42,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,0,4,,3.519319512621389,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,0,4,,3.328284606039058,,,1.0,,
mouse_pancreas_tms_10x,42,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,0,4,,-0.21746251886878243,,,1.0,,
mouse_pancreas_tms_10x,42,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,0,4,,0.22013641,,,,,
mouse_pancreas_tms_10x,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,0,864,,0.06354536896539273,,,1.0,,
mouse_pancreas_tms_10x,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,0,864,,3.0,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,0,864,,2.368790109080577,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,0,864,,-1.6052347857002784,,,1.0,,
mouse_pancreas_tms_10x,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,0,864,,5.331572228780721,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,0,864,,2.9689250831232616,,,1.0,,
mouse_pancreas_tms_10x,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,0,864,,-2.278477312895887,,,1.0,,
mouse_pancreas_tms_10x,42,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,0,864,,5.1078045e-08,,,,,
mouse_pancreas_tms_10x,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,0,32,,0.08983248921143264,,,1.0,,
mouse_pancreas_tms_10x,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,0,32,,2.0,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,0,32,,1.8259848527493827,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,0,32,,-0.8786391378902899,,,1.0,,
mouse_pancreas_tms_10x,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,0,32,,4.109849198446524,,,-1.0,,
mouse_pancreas_tms_10x,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,0,32,,2.3377680697769936,,,1.0,,
mouse_pancreas_tms_10x,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,0,32,,-1.9450283588979134,,,1.0,,
mouse_pancreas_tms_10x,42,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,0,32,,0.0005547634499999999,,,,,
mouse_pancreas_tms_10x,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,27,0,0.173177045132984,,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,27,0,1.0,,,,-1.0,,
mouse_pancreas_tms_10x,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,27,0,1.3953959040354076,,,,-1.0,,
mouse_pancreas_tms_10x,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,27,0,-0.1580891171497516,,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,27,0,2.8519295033062746,,,,-1.0,,
mouse_pancreas_tms_10x,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,27,0,4.336812428590916,,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,27,0,1.7732637730842136,,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,27,0,0.6528629,,,,,,
mouse_pancreas_tms_10x,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,0,44,,0.1069685141708632,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,0,44,,1.0,,,-1.0,,
mouse_pancreas_tms_10x,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,0,44,,1.927906961153003,,,-1.0,,
mouse_pancreas_tms_10x,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,0,44,,-0.8433957071130492,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,0,44,,3.9402829879614423,,,-1.0,,
mouse_pancreas_tms_10x,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,0,44,,3.8247695755950915,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,0,44,,0.4238491909019131,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,0,44,,0.067470212,,,,,
mouse_pancreas_tms_10x,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,0,864,,0.0365578876006884,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,0,864,,5.0,,,-1.0,,
mouse_pancreas_tms_10x,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,0,864,,2.952801908231793,,,-1.0,,
mouse_pancreas_tms_10x,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,0,864,,-2.1492443230238223,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,0,864,,6.034977496459408,,,-1.0,,
mouse_pancreas_tms_10x,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,0,864,,3.0339517162594927,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,0,864,,-2.9265053706433237,,,1.0,,
mouse_pancreas_tms_10x,43,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,0,864,,7.183805300000001e-07,,,,,
